year,imdb,title,clean_test,budget_2013$,binary_PASS,domgross_2013$,genres,prod_comps,overview,perc_women_producers,perc_women_directors
2013,tt1343092,the great gatsby,dubious,190000000,0,144840419.0,"['Drama', 'Romance']","['Spectrum Films', 'Village Roadshow Pictures', 'Bazmark Films', 'Red Wagon Entertainment', 'Warner Bros. Pictures', 'A+E Studios']",an adaptation of f scott fitzgeralds long islandset novel where midwesterner nick carraway is lured into the lavish world of his neighbor jay gatsby soon enough however carraway will see through the cracks of gatsbys nouveau riche existence where obsession madness and tragedy await,0.4,0.0
2013,tt1951261,the hangover part 3,men,103000000,0,112200072.0,['Comedy'],"['Green Hat Films', 'Legendary Pictures', 'BenderSpink']",this time theres no wedding no bachelor party what could go wrong right but when the wolfpack hits the road all bets are off,0.0,0.0
2013,tt2404463,the heat,ok,43000000,1,159581587.0,"['Action', 'Comedy', 'Crime']","['Chernin Entertainment', 'TSG Entertainment', 'Ingenious Media', 'Big Screen Productions', '20th Century Fox']",uptight and straightlaced fbi special agent sarah ashburn is a methodical investigator with a reputation for excellenceand hyperarrogance shannon mullins one of boston pds finest is foulmouthed and has a very short fuse and uses her gut instinct and street smarts to catch the most elusive criminals neither has ever had a partner or a friend for that matter when these two wildly incompatible law officers join forces to bring down a ruthless drug lord they become the last thing anyone expected buddies,0.5,0.0
2013,tt1170358,the hobbit the desolation of smaug,notalk,250000000,0,257397516.0,"['Fantasy', 'Adventure', 'Action']","['Warner Bros. Pictures', 'WingNut Films', 'New Line Cinema', 'Metro-Goldwyn-Mayer']",the dwarves bilbo and gandalf have successfully escaped the misty mountains and bilbo has gained the one ring they all continue their journey to get their gold back from the dragon smaug,0.5,0.0
2013,tt1517260,the host,dubious,50000000,0,26623701.0,"['Action', 'Adventure', 'Romance', 'Science Fiction', 'Thriller']","['Open Road Films', 'Nick Wechsler Productions', 'Silver Reel', 'Chockstone Pictures', 'Universal Pictures']",a parasitic alien soul is injected into the body of melanie stryder instead of carrying out her races mission of taking over the earth wanda as she comes to be called forms a bond with her host and sets out to aid other free humans,0.25,0.0
2013,tt1951264,the hunger games catching fire,ok,130000000,1,424088260.0,"['Adventure', 'Action', 'Science Fiction']","['Lionsgate', 'Color Force']",katniss everdeen has returned home safe after winning the 74th annual hunger games along with fellow tribute peeta mellark winning means that they must turn around and leave their family and close friends embarking on a victors tour of the districts along the way katniss senses that a rebellion is simmering but the capitol is still very much in control as president snow prepares the 75th annual hunger games the quarter quell  a competition that could change panem forever,0.5,0.0
2013,tt0790628,the incredible burt wonderstone,notalk,32000000,0,22537881.0,['Comedy'],"['New Line Cinema', 'Carousel', 'BenderSpink']",after breaking up with his longtime stage partner a famous but jaded vegas magician fights for relevance when a new hip street magician appears on the scene,0.0,0.0
2013,tt2234155,the internship,notalk,58000000,0,44672764.0,['Comedy'],"['TSG Entertainment', 'Regency Enterprises', 'Wild West Picture Show Productions', '21 Laps Entertainment', '20th Century Fox']",two recently laidoff men in their 40s try to make it as interns at a successful internet company where their managers are in their 20s,0.0,0.0
2013,tt2034139,the last exorcism part ii,ok,4000000,1,15179303.0,"['Horror', 'Thriller']","['CBS Films', 'StudioCanal']",as nell sweetzer tries to build a new life after the events of the first movie the evil force that once possessed her returns with an even more horrific plan,0.0,0.0
2013,tt1210819,the lone ranger,notalk,275000000,0,89289910.0,"['Action', 'Adventure', 'Western']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Blind Wink Productions', 'Infinitum Nihil']",the texas rangers chase down a gang of outlaws led by butch cavendish but the gang ambushes the rangers seemingly killing them all one survivor is found however by an american indian named tonto who nurses him back to health the ranger donning a mask and riding a white stallion named silver teams up with tonto to bring the unscrupulous gang and others of that ilk to justice,0.0,0.0
2013,tt1538403,the mortal instruments city of bones,ok,60000000,1,31165421.0,"['Fantasy', 'Action', 'Mystery']","['Screen Gems', 'Unique Features', 'Mister Smith Entertainment', 'Don Carmody Productions', 'Constantin Film']",in new york city clary fray a seemingly ordinary teenager learns that she is descended from a line of shadowhunters — halfangel warriors who protect humanity from evil forces after her mother disappears clary joins forces with a group of shadowhunters and enters downworld an alternate realm filled with demons vampires and a host of other creatures clary and her companions must find and protect an ancient cup that holds the key to her mothers future,0.0,0.0
2013,tt2184339,the purge,dubious,3000000,0,64473115.0,"['Science Fiction', 'Horror', 'Thriller']","['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions']",given the countrys overcrowded prisons the us government begins to allow 12hour periods of time in which all illegal activity is legal during one of these freeforalls a family must protect themselves from a home invasion,0.0,0.0
2013,tt2017020,the smurfs 2,ok,110000000,1,71017784.0,"['Fantasy', 'Family', 'Comedy', 'Animation']","['NeoReel', 'Columbia Pictures', 'Sony Pictures Animation', 'Hemisphere Media Capital', 'Kerner Entertainment Company', 'Sony Pictures']",the evil wizard gargamel creates a couple of mischievous smurflike creatures called the naughties that he hopes will let him harness the allpowerful magical smurfessence but when he discovers that only a real smurf can give him what he wants and only a secret spell that smurfette knows can turn the naughties into real smurfs gargamel kidnaps smurfette and brings her to paris where he has been winning the adoration of millions as the world¹s greatest sorcerer its up to papa clumsy grouchy and vanity to return to our world reunite with their human friends patrick and grace winslow and rescue her will smurfette who has always felt different from the other smurfs find a new connection with the naughties vexy and hackus or will the smurfs convince her that their love for her is true blue,0.0,0.0
2013,tt1758795,the to do list,ok,1500000,1,3491669.0,"['Comedy', 'Romance']","['3 Arts Entertainment', 'The Mark Gordon Company', 'Varsity Pictures']",feeling pressured to become more sexually experienced before she goes to college brandy klark makes a list of things to accomplish before hitting campus in the fall,0.5,1.0
2013,tt1727388,the way way back,ok,5000000,1,21502690.0,"['Comedy', 'Drama']","['Sycamore Pictures', 'OddLot Entertainment', 'The Walsh Company', 'What Just Happened Productions']",shy 14yearold duncan goes on summer vacation with his mother her overbearing boyfriend and her boyfriends daughter having a rough time fitting in duncan finds an unexpected friend in owen manager of the water wizz water park,0.0,0.0
2013,tt0993846,the wolf of wall street,notalk,100000000,0,115702857.0,"['Crime', 'Drama', 'Comedy']","['EMJAG Productions', 'Red Granite Pictures', 'Appian Way', 'Sikelia Productions']",a new york stockbroker refuses to cooperate in a large securities fraud case involving corruption on wall street corporate banking world and mob infiltration based on jordan belforts autobiography,0.2,0.0
2013,tt1430132,the wolverine,ok,115000000,1,132556852.0,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']","[""The Donners' Company"", '20th Century Fox']",wolverine faces his ultimate nemesis  and tests of his physical emotional and mortal limits  in a lifechanging voyage to modernday japan,0.3333333333333333,0.0
2013,tt1213663,the worlds end,men,20000000,0,26004851.0,"['Comedy', 'Action', 'Science Fiction']","['Big Talk Productions', 'Working Title Films']",five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankinds only hope for survival,0.3333333333333333,0.0
2013,tt1245492,this is the end,notalk,32000000,0,101470202.0,"['Action', 'Comedy']","['Columbia Pictures', 'Mandate Pictures', 'Point Grey Pictures', 'Sony Pictures']",while attending a party at james francos house seth rogen jay baruchel and many other celebrities are faced with the apocalypse,0.0,0.0
2013,tt1981115,thor the dark world,dubious,170000000,0,204674790.0,"['Action', 'Adventure', 'Fantasy']",['Marvel Studios'],thor fights to restore order across the cosmos… but an ancient race led by the vengeful malekith returns to plunge the universe back into darkness faced with an enemy that even odin and asgard cannot withstand thor must embark on his most perilous and personal journey yet one that will reunite him with jane foster and force him to sacrifice everything to save us all,0.0,0.0
2013,tt1924429,trance,nowomen,16000000,0,2322593.0,"['Thriller', 'Crime', 'Drama', 'Mystery']","['Pathé', 'Decibel Films', 'Film4 Productions', 'Cloud Eight Films', 'Fox Searchlight Pictures']",a violent gang enlists the help of a hypnotherapist in an attempt to locate a painting which somehow vanished in the middle of a heist,0.0,0.0
2013,tt1860353,turbo,dubious,135000000,0,83028130.0,"['Animation', 'Family']","['DreamWorks Animation', '20th Century Fox']",the tale of an ordinary garden snail who dreams of winning the indy 500,1.0,0.0
